06-11 08:53:36.447 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6530500;49.201554333;16.6140925;231.2;0.0
06-11 08:53:37.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6530600;49.201554833;16.614093667;231.2;0.025722222000000003
06-11 08:53:37.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6530600;49.201554833;16.614093667;231.2;0.025722222000000003
06-11 08:53:38.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6530700;49.201555167;16.6140965;231.2;0.077166666
06-11 08:53:38.447 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6530700;49.201555167;16.6140965;231.2;0.077166666
06-11 08:53:39.417 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6530800;49.201555667;16.614099667;231.2;0.051444444000000006
06-11 08:53:39.687 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6530800;49.201555667;16.614099667;231.2;0.051444444000000006
06-11 08:53:40.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6530900;49.201556333;16.614102;231.2;0.0823111104
06-11 08:53:40.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6530900;49.201556333;16.614102;231.2;0.0823111104
06-11 08:53:41.407 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6531000;49.201556667;16.614103;231.2;0.0668777772
06-11 08:53:41.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6531000;49.201556667;16.614103;231.3;0.0668777772
06-11 08:53:42.327 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6531100;49.201556667;16.614103333;231.3;0.07202222159999999
06-11 08:53:42.447 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6531100;49.201556667;16.614103333;231.4;0.07202222159999999
06-11 08:53:43.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6531200;49.201557;16.614105333;231.4;0.036011110799999996
06-11 08:53:43.447 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6531200;49.201557;16.614105333;231.4;0.036011110799999996
06-11 08:53:44.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6531300;49.2015575;16.614106167;231.4;0.0205777776
06-11 08:53:44.447 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6531300;49.2015575;16.614106167;231.4;0.0205777776
06-11 08:53:45.327 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6531400;49.201558;16.6141075;231.4;0.025722222000000003
06-11 08:53:45.427 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6531400;49.201558;16.6141075;231.4;0.025722222000000003
06-11 08:53:46.327 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6531500;49.201558333;16.6141095;231.4;0.051444444000000006
06-11 08:53:46.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6531500;49.201558333;16.6141095;231.4;0.051444444000000006
06-11 08:53:47.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6531600;49.2015585;16.614112667;231.4;0.0617333328
06-11 08:53:47.417 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6531600;49.2015585;16.614112667;231.5;0.0617333328
06-11 08:53:48.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6531700;49.201558667;16.614113833;231.5;0.0102888888
06-11 08:53:48.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6531700;49.201558667;16.614113833;231.5;0.0102888888
06-11 08:53:49.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6531800;49.201558833;16.614114;231.5;0.0668777772
06-11 08:53:49.427 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6531800;49.201558833;16.614114;231.5;0.0668777772
06-11 08:53:50.327 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6531900;49.201559;16.614115333;231.5;0.051444444000000006
06-11 08:53:50.427 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6531900;49.201559;16.614115333;231.5;0.051444444000000006
06-11 08:53:51.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6532000;49.201559333;16.614117667;231.5;0.0668777772
06-11 08:53:51.577 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6532000;49.201559333;16.614117667;231.5;0.0668777772
06-11 08:53:52.327 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6532100;49.2015595;16.614118;231.5;0.0154333332
06-11 08:53:52.427 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6532100;49.2015595;16.614118;231.5;0.0154333332
06-11 08:53:53.347 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6532200;49.201559667;16.614118;231.5;0.0102888888
06-11 08:53:53.527 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6532200;49.201559667;16.614118;231.5;0.0102888888
06-11 08:53:54.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6532300;49.20156;16.614118833;231.5;0.0154333332
06-11 08:53:54.427 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6532300;49.20156;16.614118833;231.6;0.0154333332
06-11 08:53:55.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6532400;49.201560167;16.614119833;231.6;0.0051444444
06-11 08:53:55.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6532400;49.201560167;16.614119833;231.7;0.0051444444
06-11 08:53:56.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6532500;49.201560333;16.614120167;231.7;0.0102888888
06-11 08:53:56.537 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6532500;49.201560333;16.614120167;231.8;0.0102888888
06-11 08:53:57.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6532600;49.201560333;16.614119667;231.8;0.036011110799999996
06-11 08:53:57.447 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6532600;49.201560333;16.614119667;232.0;0.036011110799999996
06-11 08:53:58.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6532700;49.20156;16.614118833;232.0;0.036011110799999996
06-11 08:53:58.587 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6532700;49.20156;16.614118833;232.2;0.036011110799999996
06-11 08:53:59.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6532800;49.201559833;16.614118333;232.2;0.0154333332
